Destination Name,Destination Type,Rating,Review Head,Review Body,Date
Nechisar National Park,Nature/Parks,5,You most see this tribes unbelievable life style,"This is the place where i recommend to travelers they don't have to miss, the landscape, the culture, the food ,etc",June 2014
Nechisar National Park,Nature/Parks,5,very attract full place,"everything around arbaminch in terms of attraction only like the nech sar national park, forty springs where the name of the city arbaminch is driven, lake chamo and abaya with their familiar crocodiles and hippos and so money more",April 2015
Gheralta Rock,Nature/Parks,4,Exciting and scary,"After a relatively easy walk among tukuls and local people, we got to a point where some of us refused to continue. The climb is not difficult, but it is scary. After you get to the top and visit the old church, comes the critical...",January 2019
Gheralta Rock,Nature/Parks,5,Climbed to one of the rock-hewn churches,"Real scary and exciting adventure - no ropes or safety anything up the cliff. Make sure to get an experienced tour guide, an absolute necessity.",January 2019
Gheralta Rock,Nature/Parks,5,BEST GUIDE IN ETHIOPIA: totally stress free,"We are just returning from 3 days in the ghetalta mountains with a SENSATIONAL guide Berhanu Welday (+251914861090 / birwel21@gmail.com) 
Berhanu was a fantastic guide who looked after us very well. He organised an inclusive package which made the process of paying entrance fees, negotiating...",February 2019
Gheralta Rock,Nature/Parks,5,Beautiful experience,Breathtaking views. Incredible excursions. Warm and intense colors. The guide is the best you can have.,October 2018
Gheralta Rock,Nature/Parks,5,"Multi-Day Visit to Gheralta Rock, Dallol and Danakil Depression","I travelled solo to Ethiopia the last week of December. For two days, I traveled through Gheralta and visited the Danakil Depression. 

The key highlight here is my tour guide Girmay Tewelde, who was my tour guide as well as handled booking hotels and managing...",December 2018
Gheralta Rock,Nature/Parks,5,Great trek through breathtaking communities and scenery,"We had a beautiful four day, three night trek through the Gheralta Mountain Range. Our guide planned a very flexible trip and was incredibly attentive to our wants, needs and abilities. We saw four churches and countless breathtaking views. Yemane was great as a guide...",December 2018
Gheralta Rock,Nature/Parks,5,"Great expert guide for the Gheralta Churches in Tigray, Ethiopia","After my third visit to the Gheralta Region (calling it a Gheralta Rock doesn't make justice of this place as it is not only a rock but a whole area), I still amazed by the beauty of this place.

If you want to make the...",December 2018
Gheralta Rock,Nature/Parks,5,Gheralta with the best guide,"I have spent two days in the Gheralta region, staying at the lovely Gheralta Lodge, and spending the day exploring - by trekking, hiking (and climbing!) - the beautiful and unique nature Gheralta has to offer. 

A friend recommended to go with Gebre (Gebrehiwot Redae),...",August 2018
Gheralta Rock,Nature/Parks,5,Breathtaking Views,We climbed Gheralta Rock in October. It was unseasonally rainy on the day so we had to spend an hour sheltering in a cave on the side of the mountain. Once the rain cleared we continued our climb and were far from disappointed by the...,October 2018
Gheralta Rock,Nature/Parks,5,"Amazing, a must!",We stayed two nights in Hawzen and from there did a collection of rock hew churches. Abuna Yemata is the hardest climb but absolutely worth it. I am not great with heights but I did it. At some point you have to leave your shoes...,October 2018
Omo National Park and River,Nature/Parks,5,The Most authentic culture,"I visited eight different tribes in the Omo valley. Those tribes maintain most of their authentic way of life, colorful decorations, stunning bull jumping ceremony, Be aware that in Tourmi and Jinka towns there isn't much option of Hotels and power supply is also uncertain.",February 2019
Omo National Park and River,Nature/Parks,4,Omo Valley Tour with Mamushe,"After reading reviews on Trip Advisor and recommendation of fellow, I arranged a tour from Mamushe 

+251 91106 1092 (he has another number too 251 93 593 5885)

He arranged for everything, and was always helpful in the tour.

Mamushe did a 'good value for...",May 2019
Omo National Park and River,Nature/Parks,1,Visit only if you sure it is responsible tourism!,"In case you want to visit Omo National Park! It is very important to find a reliable and trustful guide! The prices should be not more than 500 birr per guide, entrance fee in the part (around 10-15 USD), driver, and paying to tribes visit...",May 2019
Omo National Park and River,Nature/Parks,5,Fantastic trip around Omo Valley with Yonas!,"Hi, 
We have done recently some trip around the Omo Valley area with our guide Yonas and his driver Maasai. We had only 8 days and quite busy schedule to see all the interested places, wildlife and tribes living in that area. Thanks to Yonas...",May 2019
Omo National Park and River,Nature/Parks,5,Gech Akililu. Best guide of Omo Valley and surrounding!,"I visit the Omo Valley, Chamo river and Nesicitar park, with Gech Akililu. You can make your own programm togethet with Gech.  He speak very well English, cheap, safe. and a lot of knowledge of the people from south Ethiopian.  He can also arranged a...",June 2019
Omo National Park and River,Nature/Parks,5,Fantastic Omo Valley tour with Degu Ashenafi,"I had amazing tour with Degu Ashenafi visiting the tribes of Omo Valley for 3 days.
He is very professional, speaks 5 tribal languages, has good access to the tribes and speaks amazing English.
His prices are very reasonable, he can organise a tour either...",June 2019
Omo National Park and River,Nature/Parks,5,One of the best experiences of my life ,"This was just excellent. Solomon customized my itinerary to meet my specific needs, gave me a fair price (there are a lot of scams/price gouging in the region) and gave me an experience I will never forget. 

First of all-the highlight of the trip was...",May 2019
Omo National Park and River,Nature/Parks,5,UNFORGETTABLE EXPERIENCE+SAVING ECONOMY BUDGET IN THE SOUTHERN OMO VALLEY ETHIOPIA!!!,I booked a nine day cultural tour of Omo valley tribes with Ras Kali Omo valley local tour. Am satisfied with both the professionalism and quality of the tour. The booking and planning was so amazing with Ras Kali man the operator and guide on...,November 2018
