Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1761,1.0,0.1389,"day, food, trip, guide, quick, spot, real, live, people, feel",Best meal we had on our two week trip
1762,2.0,0.1356,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Beautiful place to walk around
1763,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A little patience and you may have a good time. 
1764,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice Temple
1765,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Impressed and blessed
1766,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Pleasant Surprise in a mixed African city
1767,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful position great food
1768,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Each to his own
1769,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",yes it is wonderful to have drinks and dinner there
1770,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great Coffee
1771,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Popular venue for relaxing with friends
1772,7.0,0.1557,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A pleasant venue for lunch in a garden setting.
1773,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A lovely place for lunch
1774,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting!
1775,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Very knowledgeable....
1776,5.0,0.1356,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",good for walking.
1777,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful!
1778,2.0,0.1343,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Culture shock but the residence have more than materialism
1779,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great site with minimum improvement
1780,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice not be bothered by chancers on the street
1781,2.0,0.1368,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Good but take caution of many fake tour guides !
1782,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town Mombasa
1783,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",SWEET OLD TOWN
1784,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Plenty of hassle and not much to see really...
1785,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Rich Hostory
1786,2.0,0.1557,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Its ok, but being fleeced by police lessened the enjoyment."
1787,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town Shenanigans
1788,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The Old Mombasa City 
1789,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice walk
1790,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Neat Cultural experience
1791,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Lovely day trip from Nairobi
1792,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Absolutely pleasant!
1793,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part","Educational, Beautiful, Charming, & Delicious!"
1794,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very nice and interesting!
1795,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really lovely place 
1796,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Peaceful Getaway
1797,1.0,0.1565,"day, food, trip, guide, quick, spot, real, live, people, feel",Fantastic day trip from Nairobi
1798,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Beautiful, Relaxing and Informative"
1799,1.0,0.1378,"day, food, trip, guide, quick, spot, real, live, people, feel","Friendly Guides, Many Crocs!"
1800,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","Fun place for a weekend afternoon, Family Friendly"
1801,0.0,0.1632,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Touristy but a great way to hold a baby crocodile. Not the best conditions for the animals
1802,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice but not well maintained 
1803,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A place near a City to see crocodiles in Kenya
1804,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth going to
1805,0.0,0.1528,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing vantage point to view the park and sunset.
1806,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Best view in Amboseli is the Observation Hill
1807,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great view point
1808,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Fabulous views across the park
1809,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great
1810,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view of the park
1811,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent views over Amboselli
1812,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",great cheese
1813,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Well Worth the Trip
1814,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",great well worth the drive
1815,5.0,0.1473,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Fantastic place to relax and enjoy a great meal and lots of cheese
1816,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fantastic farm and cheese factory
1817,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Pleasant atmosphere and interesting tour
1818,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great way to spend an afternoon out of Nairobi
1819,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Amazing cheesy experience
1820,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Really roaring !
1821,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View!
1822,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",An amazing view in the Tsavo
1823,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",the inspiration for the trone of Lion King is on the top
1824,2.0,0.1378,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great Panoramic View.
1825,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",amazing
1826,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great for a picnic
1827,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Splendid view
1828,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good view
1829,3.0,0.14,"view, kid, educational, city, home, cultural, short, magical, full, part",Great facality
1830,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",cool visit
1831,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",If you have some free time in Nairobi
1832,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Could be better organised
1833,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing animals
1834,3.0,0.1384,"view, kid, educational, city, home, cultural, short, magical, full, part",A great spot for viewing the surrounding plains
1835,0.0,0.1565,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting Vantage Point
1836,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely views
1837,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice stretch
1838,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view
1839,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Wonderful View
1840,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",The best perspective
1841,0.0,0.1334,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Really, did we just pass them??"
1842,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Cool!
1843,0.0,0.1619,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Impressive man made tusks.
1844,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Near my place
1845,5.0,0.1368,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Unclear Status Nice Structure
1846,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very interesting
1847,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really interesting place to visit
1848,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Boys own trip!
1849,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting!
1850,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Very hands on and Educational
1851,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great way to spend a morning!
1852,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Very informative visit to Karen Blixens home.
